,_index,_id,_score,_source.MessageId,_source.Sensor.Location,_source.Sensor.Value,_source.Sensor.PhysicalContext,_source.Sensor.ParentalContext,_source.Sensor.Index,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.XName,_source.Sensor.Timestamp,_source.@version,_source.tags,_source.TelemetrySource,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Logstash.Timestamp,_source.@timestamp,_source.vcluster,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.nid
195,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,jxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.562,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.395131443,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662322,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770559664Z,2025-03-10T13:56:57.395Z,daint,alps.temperature,metrics,facility.telemetry,6898
196,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,kBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.843,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.395131443,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662323,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770569334Z,2025-03-10T13:56:57.395Z,daint,alps.temperature,metrics,facility.telemetry,6898
197,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,kRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.437,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.395208959,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662324,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770579304Z,2025-03-10T13:56:57.395Z,daint,alps.temperature,metrics,facility.telemetry,6898
198,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,khBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.464255591,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662325,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770589084Z,2025-03-10T13:56:57.464Z,daint,alps.temperature,metrics,facility.telemetry,6898
199,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,kxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.479605705,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662326,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770598894Z,2025-03-10T13:56:57.479Z,daint,alps.temperature,metrics,facility.telemetry,6898
200,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,lBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.426631726,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662327,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770608764Z,2025-03-10T13:56:56.426Z,daint,alps.temperature,metrics,facility.telemetry,6898
201,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,lRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.441774730,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662328,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770618644Z,2025-03-10T13:56:56.441Z,daint,alps.temperature,metrics,facility.telemetry,6898
202,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,lhBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.558411146,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662329,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770628964Z,2025-03-10T13:56:56.558Z,daint,alps.temperature,metrics,facility.telemetry,6898
203,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,lxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.573547670,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662330,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770639514Z,2025-03-10T13:56:56.573Z,daint,alps.temperature,metrics,facility.telemetry,6898
204,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,mBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,36.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.655269749,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662331,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770649414Z,2025-03-10T13:56:56.655Z,daint,alps.temperature,metrics,facility.telemetry,6898
205,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,mRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:56.670274920,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662332,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770659404Z,2025-03-10T13:56:56.670Z,daint,alps.temperature,metrics,facility.telemetry,6898
206,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,mhBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.545664950,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662335,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770690474Z,2025-03-10T13:56:58.545Z,daint,alps.temperature,metrics,facility.telemetry,6898
207,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,mxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.165110433,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662336,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770700554Z,2025-03-10T13:56:58.165Z,daint,alps.temperature,metrics,facility.telemetry,6898
208,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,nBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,42.5,VoltageRegulator,Chassis,5,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.562176285,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662337,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770710414Z,2025-03-10T13:56:58.562Z,daint,alps.temperature,metrics,facility.telemetry,6898
209,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,nRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.531,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.542847570,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662338,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770720374Z,2025-03-10T13:56:58.542Z,daint,alps.temperature,metrics,facility.telemetry,6898
210,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,nhBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.218,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.542474949,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662339,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770730014Z,2025-03-10T13:56:58.542Z,daint,alps.temperature,metrics,facility.telemetry,6898
211,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,nxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.531,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.542587023,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662340,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770740054Z,2025-03-10T13:56:58.542Z,daint,alps.temperature,metrics,facility.telemetry,6898
212,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,oBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.093,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.542682299,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662341,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770749754Z,2025-03-10T13:56:58.542Z,daint,alps.temperature,metrics,facility.telemetry,6898
213,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,oRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,26.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.629813068,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662342,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770759664Z,2025-03-10T13:56:58.629Z,daint,alps.temperature,metrics,facility.telemetry,6898
214,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,ohBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,28.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:58.644842317,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662343,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770769604Z,2025-03-10T13:56:58.644Z,daint,alps.temperature,metrics,facility.telemetry,6898
215,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,oxBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.588143245,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662344,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770779404Z,2025-03-10T13:56:57.588Z,daint,alps.temperature,metrics,facility.telemetry,6898
216,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,pBBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.603347286,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662345,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770789804Z,2025-03-10T13:56:57.603Z,daint,alps.temperature,metrics,facility.telemetry,6898
217,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,pRBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.698929952,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662346,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770800034Z,2025-03-10T13:56:57.698Z,daint,alps.temperature,metrics,facility.telemetry,6898
218,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,phBbgJUBHLl9OFscW--z,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:57.713982161,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742662347,2025-03-10T13:56:59.417Z,2025-03-10T14:00:01.770810204Z,2025-03-10T13:56:57.713Z,daint,alps.temperature,metrics,facility.telemetry,6898
219,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,5qNbgJUB0UnMoQzx66Pa,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:31.460324716,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415197,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.732252814Z,2025-03-10T13:55:31.460Z,daint,alps.temperature,metrics,facility.telemetry,6898
220,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,7KNbgJUB0UnMoQzx66Pb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,24.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:31.526075353,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415203,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.732308314Z,2025-03-10T13:55:31.526Z,daint,alps.temperature,metrics,facility.telemetry,6898
221,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,7aNbgJUB0UnMoQzx66Pb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:31.541298353,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415204,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.732317654Z,2025-03-10T13:55:31.541Z,daint,alps.temperature,metrics,facility.telemetry,6898
222,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,7qNbgJUB0UnMoQzx66Pb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:30.520009112,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415205,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.732327134Z,2025-03-10T13:55:30.520Z,daint,alps.temperature,metrics,facility.telemetry,6898
223,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,86NbgJUB0UnMoQzx66Pb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:30.800305355,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415210,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.732378584Z,2025-03-10T13:55:30.800Z,daint,alps.temperature,metrics,facility.telemetry,6898
224,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,W6NbgJUB0UnMoQzx66Tb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:32.611632504,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415398,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.734215577Z,2025-03-10T13:55:32.611Z,daint,alps.temperature,metrics,facility.telemetry,6898
225,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,XKNbgJUB0UnMoQzx66Tb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:32.626544559,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415399,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.734224857Z,2025-03-10T13:55:32.626Z,daint,alps.temperature,metrics,facility.telemetry,6898
226,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,YKNbgJUB0UnMoQzx66Tb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:31.773169494,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415403,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.734262917Z,2025-03-10T13:55:31.773Z,daint,alps.temperature,metrics,facility.telemetry,6898
227,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,YaNbgJUB0UnMoQzx66Tb,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:55:31.894376961,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103621415404,2025-03-10T13:55:33.660Z,2025-03-10T14:00:28.734272286Z,2025-03-10T13:55:31.894Z,daint,alps.temperature,metrics,facility.telemetry,6898
228,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,I5VbgJUBRYuVujPl6cTB,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:22.231848712,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782253,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575836518Z,2025-03-10T13:57:22.231Z,daint,alps.temperature,metrics,facility.telemetry,6898
229,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,JJVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:21.809870664,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782254,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575846748Z,2025-03-10T13:57:21.809Z,daint,alps.temperature,metrics,facility.telemetry,6898
230,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,JZVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,42.1,VoltageRegulator,Chassis,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:21.263945126,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782255,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575859178Z,2025-03-10T13:57:21.263Z,daint,alps.temperature,metrics,facility.telemetry,6898
231,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,JpVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,45.8,VoltageRegulator,Chassis,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:21.545638979,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782256,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575870598Z,2025-03-10T13:57:21.545Z,daint,alps.temperature,metrics,facility.telemetry,6898
232,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,J5VbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,40.2,VoltageRegulator,Chassis,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:21.694547543,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782257,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575880748Z,2025-03-10T13:57:21.694Z,daint,alps.temperature,metrics,facility.telemetry,6898
233,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,KJVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,36.9,VoltageRegulator,Chassis,4,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:21.901257941,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782258,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575890488Z,2025-03-10T13:57:21.901Z,daint,alps.temperature,metrics,facility.telemetry,6898
234,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,KZVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.187,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:22.225235923,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782259,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575900068Z,2025-03-10T13:57:22.225Z,daint,alps.temperature,metrics,facility.telemetry,6898
235,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,KpVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.906,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:22.226196835,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782260,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575909498Z,2025-03-10T13:57:22.226Z,daint,alps.temperature,metrics,facility.telemetry,6898
236,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,K5VbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.218,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:22.225317199,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782261,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575918998Z,2025-03-10T13:57:22.225Z,daint,alps.temperature,metrics,facility.telemetry,6898
237,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,LJVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.843,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:22.226081080,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782262,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575928658Z,2025-03-10T13:57:22.226Z,daint,alps.temperature,metrics,facility.telemetry,6898
238,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,LZVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:22.289794619,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782263,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575938438Z,2025-03-10T13:57:22.289Z,daint,alps.temperature,metrics,facility.telemetry,6898
239,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,LpVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:22.304782590,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782264,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575947828Z,2025-03-10T13:57:22.304Z,daint,alps.temperature,metrics,facility.telemetry,6898
240,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,L5VbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:21.215115644,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782265,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575957398Z,2025-03-10T13:57:21.215Z,daint,alps.temperature,metrics,facility.telemetry,6898
241,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,MJVbgJUBRYuVujPl6cTC,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:57:21.230316725,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,11,cray-telemetry-temperature-split,105742782266,2025-03-10T13:57:24.753Z,2025-03-10T14:00:33.575967138Z,2025-03-10T13:57:21.230Z,daint,alps.temperature,metrics,facility.telemetry,6898
