,_index,_id,_score,_source.@version,_source.TelemetrySource,_source.@timestamp,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Logstash.Timestamp,_source.MessageId,_source.vcluster,_source.Sensor.Value,_source.Sensor.ParentalContext,_source.Sensor.Timestamp,_source.Sensor.Index,_source.Sensor.Location,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.XName,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.PhysicalSubContext,_source.Sensor.PhysicalContext,_source.nid,_source.tags
535,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,2KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.867Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908088,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132743620Z,CrayTelemetry.Power,daint,142.103,,2025-03-10 13:57:35.867265253,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
536,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,2aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.863Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908089,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132753300Z,CrayTelemetry.Power,daint,136.427,,2025-03-10 13:57:35.863207536,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
537,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,2qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.861Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908090,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132763461Z,CrayTelemetry.Power,daint,133.941,,2025-03-10 13:57:35.861350908,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
538,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,26SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.865Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908091,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132773631Z,CrayTelemetry.Power,daint,127.34,,2025-03-10 13:57:35.865375027,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
539,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,3KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.848Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908092,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132784411Z,CrayTelemetry.Power,daint,152.0,,2025-03-10 13:57:35.848940968,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
540,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,3aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.868Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908093,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132794351Z,CrayTelemetry.Power,daint,153.0,,2025-03-10 13:57:35.868200406,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
541,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,3qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.885Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908094,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132804511Z,CrayTelemetry.Power,daint,163.0,,2025-03-10 13:57:35.885518341,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
542,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,36SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.900Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908095,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132814391Z,CrayTelemetry.Power,daint,155.0,,2025-03-10 13:57:35.900529432,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
543,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.264Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908096,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132824311Z,CrayTelemetry.Power,daint,239.0,,2025-03-10 13:57:35.264288003,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
544,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.292Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908097,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132833961Z,CrayTelemetry.Power,daint,240.0,,2025-03-10 13:57:35.292976811,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
545,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.389Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908098,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132844151Z,CrayTelemetry.Power,daint,264.0,,2025-03-10 13:57:35.389413115,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
546,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,46SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.417Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908099,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132853581Z,CrayTelemetry.Power,daint,253.0,,2025-03-10 13:57:35.417977689,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
547,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.738Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908104,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132904332Z,CrayTelemetry.Power,daint,1299.0,Chassis,2025-03-10 13:57:35.738329372,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
548,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.867Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908105,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132915512Z,CrayTelemetry.Power,daint,540.0,Chassis,2025-03-10 13:57:35.867265253,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,CPUSubsystem,6898,"['vcluster_from_cache', 'nid_from_cache']"
549,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:37.357Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908109,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132956112Z,CrayTelemetry.Power,daint,932.351351,Chassis,2025-03-10 13:57:37.357032060,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
550,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,56SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.246Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908110,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132966822Z,CrayTelemetry.Power,daint,61.639,Chassis,2025-03-10 13:57:38.246666675,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
551,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:37.364Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908111,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132976872Z,CrayTelemetry.Power,daint,251.716,Chassis,2025-03-10 13:57:37.364864469,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
552,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:37.458Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908112,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132987362Z,CrayTelemetry.Power,daint,248.453,Chassis,2025-03-10 13:57:37.458548911,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
553,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:37.676Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908113,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132997813Z,CrayTelemetry.Power,daint,247.184,Chassis,2025-03-10 13:57:37.676628340,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
554,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,66SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:37.948Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908114,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133008573Z,CrayTelemetry.Power,daint,239.026,Chassis,2025-03-10 13:57:37.948408849,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
555,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.246Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908115,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133018823Z,CrayTelemetry.Power,daint,83.773,,2025-03-10 13:57:38.246567880,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
556,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.252Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908116,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133028633Z,CrayTelemetry.Power,daint,79.205,,2025-03-10 13:57:38.252612138,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
557,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.252Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908117,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133038593Z,CrayTelemetry.Power,daint,70.926,,2025-03-10 13:57:38.252791489,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
558,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,76SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.251Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908118,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133047933Z,CrayTelemetry.Power,daint,71.417,,2025-03-10 13:57:38.251040377,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
559,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,8KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.283Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908119,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133057483Z,CrayTelemetry.Power,daint,131.0,,2025-03-10 13:57:38.283622910,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
560,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,8aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.330Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908120,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133067083Z,CrayTelemetry.Power,daint,133.0,,2025-03-10 13:57:38.330720718,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
561,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,8qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.360Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908121,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133076713Z,CrayTelemetry.Power,daint,148.0,,2025-03-10 13:57:38.360019975,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
562,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,86SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:38.375Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908122,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.133087103Z,CrayTelemetry.Power,daint,141.0,,2025-03-10 13:57:38.375441605,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
563,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,UKSJgJUBLX0VJ38ldMIR,1.2786129,1,nC,2025-03-10T13:57:37.629Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908215,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.134073682Z,CrayTelemetry.Power,daint,238.0,,2025-03-10 13:57:37.629069835,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
564,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,UaSJgJUBLX0VJ38ldMIR,1.2786129,1,nC,2025-03-10T13:57:37.657Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908216,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.134083332Z,CrayTelemetry.Power,daint,239.0,,2025-03-10 13:57:37.657605450,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
565,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,UqSJgJUBLX0VJ38ldMIR,1.2786129,1,nC,2025-03-10T13:57:37.812Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908217,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.134093332Z,CrayTelemetry.Power,daint,245.0,,2025-03-10 13:57:37.812315965,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
566,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,U6SJgJUBLX0VJ38ldMIR,1.2786129,1,nC,2025-03-10T13:57:37.841Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908218,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.134103302Z,CrayTelemetry.Power,daint,235.0,,2025-03-10 13:57:37.841040450,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
567,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,VKSJgJUBLX0VJ38ldMIR,1.2786129,1,nC,2025-03-10T13:57:38.139Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908223,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.134155083Z,CrayTelemetry.Power,daint,1055.0,Chassis,2025-03-10 13:57:38.139493547,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
568,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,VaSJgJUBLX0VJ38ldMIR,1.2786129,1,nC,2025-03-10T13:57:38.252Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908224,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.134165473Z,CrayTelemetry.Power,daint,305.0,Chassis,2025-03-10 13:57:38.252791489,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,CPUSubsystem,6898,"['vcluster_from_cache', 'nid_from_cache']"
569,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4CSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.082Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639613,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853110129Z,CrayTelemetry.Power,daint,61.556,Chassis,2025-03-10 13:56:13.082158109,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
570,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4SSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:12.178Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639614,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853120979Z,CrayTelemetry.Power,daint,253.801,Chassis,2025-03-10 13:56:12.178874816,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
571,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4iSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:12.335Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639615,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853131029Z,CrayTelemetry.Power,daint,254.435,Chassis,2025-03-10 13:56:12.335472996,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
572,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4ySJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:12.575Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639616,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853140909Z,CrayTelemetry.Power,daint,283.078,Chassis,2025-03-10 13:56:12.575532928,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
573,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5CSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:12.839Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639617,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853150679Z,CrayTelemetry.Power,daint,242.017,Chassis,2025-03-10 13:56:12.839262638,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
574,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5SSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.077Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639618,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853160349Z,CrayTelemetry.Power,daint,116.844,,2025-03-10 13:56:13.077516101,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
575,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5iSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.076Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639619,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853170019Z,CrayTelemetry.Power,daint,103.446,,2025-03-10 13:56:13.076676463,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
576,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5ySJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.071Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639620,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853179599Z,CrayTelemetry.Power,daint,107.242,,2025-03-10 13:56:13.071156338,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
577,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6CSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.071Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639621,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853188929Z,CrayTelemetry.Power,daint,103.136,,2025-03-10 13:56:13.071807426,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
578,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6SSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.069Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639622,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853198679Z,CrayTelemetry.Power,daint,140.0,,2025-03-10 13:56:13.069907361,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
579,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6iSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.094Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639623,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853208539Z,CrayTelemetry.Power,daint,142.0,,2025-03-10 13:56:13.094045355,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
580,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6ySJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.110Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639624,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853218019Z,CrayTelemetry.Power,daint,155.0,,2025-03-10 13:56:13.110067435,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
581,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7CSJgJUBiAyTd4yAvTKZ,1.2786129,1,nC,2025-03-10T13:56:13.125Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,159157639625,cray-telemetry-power-split,logstash-facility-telemetry-alps,9,2025-03-10T14:50:37.853227888Z,CrayTelemetry.Power,daint,147.0,,2025-03-10 13:56:13.125082206,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
